# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
ENSG00000215515.2	IFIT1P1	processed_pseudogene	2	1	1	0.0619	0.0217	0.0320
ENSG00000215520.3	RPS4XP4	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000215529.12	EFCAB8	protein_coding	15	11	4	0.1484	0.0520	0.0766
ENSG00000215533.8	LINC00189	lncRNA	3	2	1	0.1239	0.0434	0.0640
ENSG00000215537.3	ZNF736P11Y	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000215540.10	RBMY2CP	transcribed_processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000215544.6	BCRP7	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000215545.1	DEFB116	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000215546.2	DKKL1P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000215547.1	DEFB115	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000215548.2	FRG1JP	unprocessed_pseudogene	100	53	47	4.8205	1.6886	2.4891
ENSG00000215553.3	KRT18P3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000215559.8	ANKRD20A11P	transcribed_unprocessed_pseudogene	3	1	2	0.0278	0.0097	0.0144
ENSG00000215560.2	TTTY5	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000215562.2	CNN2P7	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000215567.5	AC138701.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000215568.9	GAB4	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000215571.5	GRK6P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000215572.2	ESRRAP1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000215580.11	BCORP1	transcribed_unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000215583.3	ASS1P6	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000215586.2	AL031679.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000215589.3	KANK1P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000215595.2	C20orf202	protein_coding	33	19	14	0.9204	0.3224	0.4753
ENSG00000215601.3	TSPY24P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000215603.4	ZNF92P1Y	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000215604.3	ZNF962P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000215606.4	KRT18P35	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000215612.8	HMX1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000215630.6	GUSBP9	unprocessed_pseudogene	10	5	5	0.7685	0.2692	0.3968
ENSG00000215644.10	GCGR	protein_coding	4367	2152	2216	60.5641	21.2155	31.2726
ENSG00000215692.2	AC114730.1	lncRNA	0	53	42	0.0000	0.0000	0.0000
ENSG00000215695.1	RSC1A1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000215704.10	CELA2B	protein_coding	1	1	3	0.0310	0.0108	0.0160
ENSG00000215712.11	TMEM242	protein_coding	503	246	257	4.5103	1.5799	2.3289
ENSG00000215717.7	TMEM167B	protein_coding	2023	1047	1095	25.1286	8.8025	12.9753
ENSG00000215720.4	MFFP1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000215734.3	MRPL20P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000215760.2	TAF9BP2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000215765.3	AC245128.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000215769.8	ARHGAP27P1-BPTFP1-KPNA2P3	lncRNA	21	38	40	0.3102	0.1087	0.1602
ENSG00000215771.2	LRRC37A14P	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000215784.6	FAM72D	protein_coding	13	7	6	0.2408	0.0843	0.1243
ENSG00000215785.2	CFL1P6	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000215788.11	TNFRSF25	protein_coding	194	464	409	2.0423	0.7154	1.0546
ENSG00000215790.8	SLC35E2A	transcribed_unprocessed_pseudogene	25	18	12	0.3437	0.1204	0.1775
ENSG00000215795.2	AL390728.2	processed_pseudogene	12	5	7	0.3225	0.1130	0.1665
ENSG00000215796.3	AL512637.1	processed_pseudogene	1	0	1	0.0365	0.0128	0.0188
ENSG00000215800.2	RSL24D1P4	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000215802.3	RFKP1	transcribed_processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000215805.3	AL356361.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000215807.4	KRT18P65	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000215808.4	LINC01139	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000215811.6	BTNL10	transcribed_unitary_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000215812.5	ZNF847P	unprocessed_pseudogene	1	1	0	0.0417	0.0146	0.0215
ENSG00000215817.7	ZC3H11B	protein_coding	9	4	5	0.0814	0.0285	0.0420
ENSG00000215819.3	KRT18P12	processed_pseudogene	0	1	1	0.0000	0.0000	0.0000
ENSG00000215833.3	QRSL1P1	processed_pseudogene	3	2	1	0.0874	0.0306	0.0451
ENSG00000215834.10	FMO9P	transcribed_unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000215835.2	AL596087.1	processed_pseudogene	13	5	8	0.2963	0.1038	0.1530
ENSG00000215837.7	SDHAP2	transcribed_unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000215838.4	AL451074.1	transcribed_processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000215840.3	AL592295.1	processed_pseudogene	6	5	1	0.3046	0.1067	0.1573
ENSG00000215841.3	AP002761.1	lncRNA	6	2	4	1.0278	0.3600	0.5307
ENSG00000215845.11	TSTD1	protein_coding	798	385	413	29.9192	10.4806	15.4489
ENSG00000215846.6	MPTX1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000215853.3	RPTN	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000215859.9	PDZK1P1	transcribed_unprocessed_pseudogene	35	26	19	0.4275	0.1498	0.2208
ENSG00000215861.6	AC245297.1	transcribed_unprocessed_pseudogene	17	9	8	0.7386	0.2587	0.3814
ENSG00000215864.6	NBPF7	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000215866.8	LINC01356	lncRNA	5	7	9	0.0705	0.0247	0.0364
ENSG00000215867.4	KRT18P57	processed_pseudogene	1	0	1	0.0358	0.0125	0.0185
ENSG00000215869.4	AC092506.1	transcribed_processed_pseudogene	1	1	0	0.0143	0.0050	0.0074
ENSG00000215871.2	AC104457.1	processed_pseudogene	1	1	0	0.0551	0.0193	0.0285
ENSG00000215873.2	FEN1P1	processed_pseudogene	0	1	0	0.0000	0.0000	0.0000
ENSG00000215874.3	CAPNS1P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000215875.4	ST13P20	processed_pseudogene	1	1	0	0.0421	0.0148	0.0218
ENSG00000215878.3	MARCKSL1P2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000215881.3	LINC02337	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000215883.10	CYB5RL	protein_coding	177	88	90	0.8899	0.3117	0.4595
ENSG00000215887.5	ZNF859P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000215893.3	RPL23AP17	processed_pseudogene	1	0	1	0.0899	0.0315	0.0464
ENSG00000215895.4	HSPA5P1	processed_pseudogene	18	8	10	0.4122	0.1444	0.2128
ENSG00000215899.3	AC209007.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000215900.4	SELENOWP1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000215905.4	AL590609.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000215906.8	LACTBL1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000215908.10	CROCCP2	transcribed_unprocessed_pseudogene	1030	511	520	8.2457	2.8884	4.2577
ENSG00000215909.3	BRWD1P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000215910.7	C1orf167	protein_coding	1	107	119	0.0069	0.0024	0.0036
ENSG00000215912.12	TTC34	protein_coding	18	11	9	0.0917	0.0321	0.0473
ENSG00000215914.4	MMP23A	unprocessed_pseudogene	1	0	1	0.0441	0.0155	0.0228
ENSG00000215915.10	ATAD3C	protein_coding	14	6	8	0.1578	0.0553	0.0815
ENSG00000215930.1	MIR942	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000215938.3	MIR190B	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000215939.3	MIR873	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000215943.1	MIR892A	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000215952.1	MIR921	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000215957.1	MIR300	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000215961.1	MIR297	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000215966.1	MIR876	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000215973.1	MIR933	miRNA	2	1	1	1.1657	0.4083	0.6019
ENSG00000215991.1	MIR208B	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000216001.3	MIR450B	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000216005.1	MIR888	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000216009.3	MIR874	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000216031.1	MIR298	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000216035.1	MIR938	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000216056.1	MIR891A	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000216058.1	MIR944	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000216060.1	MIR934	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000216064.1	MIR891B	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000216069.1	MIR875	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000216075.1	MIR890	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000216077.3	MIR887	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000216098.1	MIR892B	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000216099.3	MIR889	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000216101.3	MIR877	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000216135.3	MIR885	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000216141.3	MIR941-2	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000216171.1	MIR513C	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000216179.1	MIR541	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000216191.1	MIR8485	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000216192.1	MIR920	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000216195.3	MIR941-4	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000216265.1	FABP12P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216285.5	AC078819.1	processed_pseudogene	7	2	5	0.4107	0.1439	0.2120
ENSG00000216306.3	KRT19P2	transcribed_processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216307.2	AL136309.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216316.1	AL022722.1	processed_pseudogene	1	1	0	0.0771	0.0270	0.0398
ENSG00000216324.1	AL049697.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216331.2	H1-12P	unprocessed_pseudogene	5	39	41	0.3909	0.1369	0.2019
ENSG00000216347.1	RPL10P10	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216352.1	AL590824.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216359.1	AL139039.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216360.1	AL136968.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216364.1	MRPL42P2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216365.2	RPL37P15	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216368.2	AL136226.1	processed_pseudogene	3	2	1	0.1679	0.0588	0.0867
ENSG00000216378.1	AL080285.1	processed_pseudogene	3	2	1	0.1368	0.0479	0.0707
ENSG00000216412.4	RPL12P2	processed_pseudogene	1	0	1	0.0910	0.0319	0.0470
ENSG00000216425.4	PIMREGP2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216436.2	H2AC2P	unprocessed_pseudogene	12	5	7	1.6270	0.5699	0.8401
ENSG00000216439.1	DUTP5	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216444.1	RAET1M	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216471.3	RPSAP43	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216475.1	AL024474.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216480.2	AL078604.1	processed_pseudogene	4	4	0	0.3852	0.1349	0.1989
ENSG00000216490.4	IFI30	protein_coding	7	3	4	0.1340	0.0469	0.0692
ENSG00000216516.1	AL645733.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216518.1	EEF1GP6	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216519.2	AL023284.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216523.1	AL109941.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216548.2	AL357084.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216560.4	LINC00955	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000216588.9	IGSF23	protein_coding	139	69	70	4.4117	1.5454	2.2780
ENSG00000216613.2	AL023284.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216616.1	AL356421.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216621.8	AL583835.2	transcribed_processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216624.3	GAPDHP72	transcribed_processed_pseudogene	2	0	2	0.0414	0.0145	0.0214
ENSG00000216629.1	OR2W4P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216636.1	RPL7P25	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216639.1	AL133406.1	processed_pseudogene	2	0	2	0.1202	0.0421	0.0620
ENSG00000216642.1	AL136116.1	processed_pseudogene	1	0	1	0.1178	0.0413	0.0608
ENSG00000216649.3	GAGE12E	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000216657.1	GLRX3P2	processed_pseudogene	1	0	1	0.0432	0.0151	0.0223
ENSG00000216663.3	AL365214.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216671.6	CCNYL3	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216676.2	RPL8P1	processed_pseudogene	1	0	1	0.2004	0.0702	0.1035
ENSG00000216687.2	AL390237.1	processed_pseudogene	1	0	1	0.0317	0.0111	0.0164
ENSG00000216708.1	CIR1P3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216710.1	COX6A1P3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216713.1	MTND4P13	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216718.7	AL024509.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216721.3	AC093850.1	processed_pseudogene	2	2	0	0.3576	0.1253	0.1846
ENSG00000216723.1	NUDT19P3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216740.2	ANXA2P3	processed_pseudogene	2	1	1	0.0890	0.0312	0.0460
ENSG00000216753.3	HMGA1P7	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216754.2	AL050335.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216762.1	VN1R13P	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216775.3	AL109918.1	transcribed_unprocessed_pseudogene	928	459	469	10.8996	3.8181	5.6281
ENSG00000216777.1	PRRC2CP1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216781.2	AL138885.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216802.1	AL590617.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216809.1	AL589993.1	processed_pseudogene	3	1	2	0.0533	0.0187	0.0275
ENSG00000216811.2	AL035698.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216813.1	AL358178.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216817.1	R3HDM2P2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216819.1	TUBB2BP1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216824.2	ZNF736P10Y	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216829.6	FGF7P4	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216835.3	RBMXP1	processed_pseudogene	1	1	0	0.0377	0.0132	0.0195
ENSG00000216844.1	AC009494.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216853.1	MTCYBP36	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216854.2	RPL17P26	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216859.1	DHFRP5	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216863.10	LY86-AS1	lncRNA	2	2	4	0.0076	0.0027	0.0039
ENSG00000216866.5	RPS2P55	processed_pseudogene	11	4	7	0.5591	0.1958	0.2887
ENSG00000216867.2	RPL22P12	processed_pseudogene	3	1	2	0.3479	0.1219	0.1796
ENSG00000216895.9	AC009403.1	lncRNA	229	125	104	5.0602	1.7726	2.6128
ENSG00000216901.1	ZNF603P	unprocessed_pseudogene	5	3	2	0.4608	0.1614	0.2379
ENSG00000216902.3	AL122016.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216904.2	SOCS5P5	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216906.2	AL355312.1	processed_pseudogene	2	2	0	0.0412	0.0144	0.0213
ENSG00000216913.2	AL049693.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216915.2	GPR89P	processed_pseudogene	3	1	2	0.0901	0.0315	0.0465
ENSG00000216917.2	AC005587.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216921.9	FAM240C	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000216937.13	CCDC7	protein_coding	125	82	83	0.5860	0.2053	0.3026
ENSG00000216938.3	RPL7P58	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216966.1	AL353747.1	processed_pseudogene	0	1	2	0.0000	0.0000	0.0000
ENSG00000216977.1	RPL21P65	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000216990.2	HSPD1P10	processed_pseudogene	1	1	0	0.0268	0.0094	0.0138
ENSG00000216998.1	CYP2AC1P	unitary_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000217004.1	Z97832.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000217026.3	RPL10P1	processed_pseudogene	4	3	1	0.2788	0.0976	0.1439
ENSG00000217027.1	TPT1P4	processed_pseudogene	19	8	11	1.6430	0.5755	0.8484
ENSG00000217030.1	AL359643.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000217041.1	AL512430.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000217044.1	MTCO3P31	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000217060.1	AL135903.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000217067.2	AL355375.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000217078.1	AL021407.1	processed_pseudogene	0	1	0	0.0000	0.0000	0.0000
ENSG00000217083.1	MTCO2P33	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000217085.2	HMGB3P19	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000217089.1	RPS29P13	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000217094.2	PPIAP31	processed_pseudogene	10	7	3	0.9066	0.3176	0.4681
ENSG00000217120.1	Z98755.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000217128.12	FNIP1	protein_coding	1705	867	838	9.6346	3.3750	4.9749
ENSG00000217130.1	AL139100.1	processed_pseudogene	18	16	33	1.6221	0.5682	0.8376
ENSG00000217135.2	AL590004.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000217139.2	AL603865.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000217159.2	LARP1P1	processed_pseudogene	1	0	1	0.1537	0.0538	0.0794
ENSG00000217160.2	MTCO2P31	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000217165.1	ANKRD18EP	processed_pseudogene	416	212	212	7.0933	2.4848	3.6627
ENSG00000217169.2	MTHFD2P2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000217178.1	AL357563.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000217179.1	MTCYBP2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000217181.1	AL139039.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000217195.1	AL513475.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000217227.1	AL079341.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000217228.1	GSTA12P	unprocessed_pseudogene	2	1	1	0.1767	0.0619	0.0912
ENSG00000217231.2	AL109755.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000217236.2	SP9	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000217239.3	AL136968.2	processed_pseudogene	2	1	1	0.2536	0.0888	0.1309
ENSG00000217241.1	CBX3P9	processed_pseudogene	4	2	2	0.3252	0.1139	0.1679
ENSG00000217261.4	POM121L4P	transcribed_unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000217268.1	TXNP7	processed_pseudogene	1	0	1	0.1532	0.0537	0.0791
ENSG00000217272.1	RAB1AP2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000217275.2	AL031777.1	processed_pseudogene	14	7	8	1.2591	0.4411	0.6502
ENSG00000217289.3	AC079776.1	processed_pseudogene	1	0	1	0.0390	0.0136	0.0201
ENSG00000217314.2	UQCRFS1P3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000217315.1	OR2W2P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000217325.2	PRELID1P1	transcribed_processed_pseudogene	26	15	11	1.2922	0.4527	0.6672
ENSG00000217327.3	RPS7P5	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000217330.1	SSXP10	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000217331.1	AL355143.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000217334.1	AL355615.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000217372.2	TUBB4BP7	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000217377.1	AK4P5	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000217379.2	AL589647.1	processed_pseudogene	2	1	1	0.1926	0.0675	0.0995
ENSG00000217385.1	PSMC1P11	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000217404.2	RPS4XP9	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000217408.2	PRELID1P2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000217414.2	DDX18P3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000217416.4	ISCA1P1	processed_pseudogene	4	2	2	0.4639	0.1625	0.2395
ENSG00000217442.4	SYCE3	protein_coding	13	11	2	1.1931	0.4179	0.6161
ENSG00000217447.1	AL021331.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000217455.8	AC073316.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000217477.2	AL450346.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000217482.2	HMGB1P17	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000217483.1	FO393414.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000217488.2	AL356057.1	transcribed_processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000217495.2	AL136116.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000217512.1	AL356776.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000217514.1	AL031121.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000217527.1	RPS16P5	transcribed_processed_pseudogene	1	1	0	0.1111	0.0389	0.0574
ENSG00000217539.2	IQCB2P	processed_pseudogene	1	0	1	0.0275	0.0096	0.0142
ENSG00000217555.13	CKLF	protein_coding	2	9	13	0.0773	0.0271	0.0399
ENSG00000217557.1	AL590286.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000217566.2	TDGF1P4	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000217576.7	AL158066.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000217585.1	MDH1P2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000217612.2	AL031119.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000217624.2	YWHAZP10	processed_pseudogene	18	12	6	1.0991	0.3850	0.5675
ENSG00000217631.1	FO393413.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000217643.1	PTGES3P2	processed_pseudogene	46	22	24	4.2830	1.5003	2.2116
ENSG00000217644.5	AL355864.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000217646.1	H2BC16P	processed_pseudogene	2	0	2	0.2640	0.0925	0.1363
ENSG00000217648.1	AL136116.3	processed_pseudogene	143	75	68	5.6394	1.9755	2.9119
ENSG00000217653.1	PIMREGP3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
