# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
ENSG00000273381.1	AL158071.4	lncRNA	18	12	6	0.2752	0.0847	0.0852
ENSG00000273382.1	AL356488.3	lncRNA	598	434	396	13.0590	4.0195	4.0452
ENSG00000273384.1	AL137796.1	lncRNA	13	6	7	1.4209	0.4374	0.4401
ENSG00000273387.1	AC005005.3	lncRNA	117	269	230	5.2332	1.6108	1.6211
ENSG00000273388.1	AC005291.2	lncRNA	1	1	0	0.1206	0.0371	0.0374
ENSG00000273391.1	AC083880.1	lncRNA	30	18	20	3.5365	1.0885	1.0955
ENSG00000273394.1	AC128687.2	lncRNA	4	75	81	0.4457	0.1372	0.1381
ENSG00000273396.3	LINC01396	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273398.6	AC017083.3	protein_coding	0	82	74	0.0000	0.0000	0.0000
ENSG00000273399.2	AL159169.3	lncRNA	14	7	7	1.5739	0.4844	0.4875
ENSG00000273402.1	AC004908.3	lncRNA	14	10	4	1.4127	0.4348	0.4376
ENSG00000273403.1	AC107294.3	lncRNA	20	11	9	2.3980	0.7381	0.7428
ENSG00000273406.1	AC245008.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273407.1	AC069294.1	lncRNA	3	1	2	0.5406	0.1664	0.1674
ENSG00000273408.1	OR5B15P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273409.3	LINC02712	lncRNA	9	2	7	0.7650	0.2355	0.2370
ENSG00000273413.1	AL136982.7	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273415.3	LINC02725	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273416.1	AL732292.2	lncRNA	8	4	4	1.1733	0.3611	0.3635
ENSG00000273419.1	AC004877.1	lncRNA	9	182	184	0.1387	0.0427	0.0430
ENSG00000273420.1	AC008738.7	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273423.1	OR13I1P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273424.1	AL008582.1	lncRNA	24	10	14	3.4245	1.0540	1.0608
ENSG00000273428.3	AC004832.6	lncRNA	5	2	3	0.4479	0.1379	0.1387
ENSG00000273432.1	AC004951.4	lncRNA	23	11	12	0.6987	0.2151	0.2164
ENSG00000273433.1	AC004080.6	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273434.1	OR8S21P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273437.1	AC108673.3	lncRNA	74	25	49	13.9313	4.2880	4.3154
ENSG00000273442.1	AC006946.3	lncRNA	20	10	10	1.6684	0.5135	0.5168
ENSG00000273443.1	AL645608.8	lncRNA	75	100	97	5.7057	1.7562	1.7674
ENSG00000273444.1	AC006023.2	unprocessed_pseudogene	4	1	3	1.5106	0.4650	0.4679
ENSG00000273445.1	AC133644.1	lncRNA	8	5	3	0.9343	0.2876	0.2894
ENSG00000273447.1	AC004067.1	lncRNA	18	7	11	1.6217	0.4992	0.5023
ENSG00000273448.1	AC006480.2	lncRNA	29	14	15	1.3680	0.4210	0.4237
ENSG00000273449.1	AC093788.1	lncRNA	69	35	34	4.6943	1.4449	1.4541
ENSG00000273450.1	AL139124.1	lncRNA	5	1	4	0.7490	0.2305	0.2320
ENSG00000273451.1	AL031666.3	lncRNA	2	2	0	0.1254	0.0386	0.0388
ENSG00000273454.1	AC112503.2	lncRNA	3	1	2	0.3428	0.1055	0.1062
ENSG00000273455.1	AC072039.2	lncRNA	4	9	11	0.5746	0.1769	0.1780
ENSG00000273456.1	AC064836.2	lncRNA	152	71	81	14.2440	4.3842	4.4123
ENSG00000273461.5	AC105265.2	lncRNA	1	1	0	0.1272	0.0391	0.0394
ENSG00000273464.1	AP000238.1	lncRNA	8	5	3	1.1844	0.3645	0.3669
ENSG00000273471.1	AC112229.4	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273472.1	AC096733.2	lncRNA	49	24	26	2.2169	0.6823	0.6867
ENSG00000273473.1	BX649601.1	lncRNA	37	21	16	4.0795	1.2557	1.2637
ENSG00000273474.1	AL157392.4	lncRNA	20	11	9	3.6561	1.1253	1.1325
ENSG00000273476.1	AL133215.3	lncRNA	4	2	2	0.5631	0.1733	0.1744
ENSG00000273481.1	AL391069.2	lncRNA	5	3	2	0.6556	0.2018	0.2031
ENSG00000273483.1	AL354760.1	lncRNA	36	12	24	3.5310	1.0868	1.0938
ENSG00000273484.1	OR6R2P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273485.1	AL139339.2	lncRNA	0	20	30	0.0000	0.0000	0.0000
ENSG00000273486.1	AC096992.2	lncRNA	91	48	45	3.4080	1.0490	1.0557
ENSG00000273487.1	AC104836.1	lncRNA	45	21	24	2.1949	0.6756	0.6799
ENSG00000273489.1	AC008264.2	lncRNA	10	878	849	0.1690	0.0520	0.0524
ENSG00000273492.6	AP000229.1	lncRNA	19	8	13	0.2823	0.0869	0.0874
ENSG00000273493.1	AC098479.1	lncRNA	6	1	5	2.4572	0.7563	0.7611
ENSG00000273497.1	AL359198.2	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273499.1	AC087893.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273500.1	MIR6129	miRNA	2	1	1	1.1572	0.3562	0.3585
ENSG00000273507.5	AL354809.1	lncRNA	9	4	5	0.0356	0.0110	0.0110
ENSG00000273509.1	CNTNAP3P1	unprocessed_pseudogene	1	0	1	0.0696	0.0214	0.0216
ENSG00000273512.1	AC022748.3	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273513.1	TBC1D3K	protein_coding	0	2	2	0.0000	0.0000	0.0000
ENSG00000273514.1	FOXD4L6	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000273515.1	AC013727.3	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273516.1	U1	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273520.5	SPDYE8	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000273521.1	AL162274.1	lncRNA	6	5	1	0.3446	0.1061	0.1068
ENSG00000273523.1	AL139082.1	lncRNA	90	59	53	1.6534	0.5089	0.5122
ENSG00000273524.1	Metazoa_SRP	misc_RNA	1	0	1	0.2444	0.0752	0.0757
ENSG00000273536.1	AC121758.4	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273537.1	AC009951.1	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273540.4	AGBL1	protein_coding	0	0	1	0.0000	0.0000	0.0000
ENSG00000273541.1	AL137060.1	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273542.2	H4C12	protein_coding	61	28	33	9.9408	3.0597	3.0793
ENSG00000273544.1	SNORA44	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273549.1	Metazoa_SRP	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273550.2	AL354810.1	lncRNA	1	1	0	0.0933	0.0287	0.0289
ENSG00000273551.1	AC120498.8	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273552.2	AL136439.1	lncRNA	0	2	0	0.0000	0.0000	0.0000
ENSG00000273553.1	AC016597.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273555.1	MIR6812	miRNA	1	0	1	0.9854	0.3033	0.3052
ENSG00000273557.1	AC008781.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273558.1	AL512310.10	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273559.5	CWC25	protein_coding	2110	1067	1044	35.8202	11.0253	11.0957
ENSG00000273565.1	AL691403.2	lncRNA	1	0	1	0.1287	0.0396	0.0399
ENSG00000273566.1	Metazoa_SRP	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273567.1	REXO1L3P	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273568.1	AC131009.3	lncRNA	27	16	11	5.9332	1.8262	1.8379
ENSG00000273569.1	AC008432.1	processed_pseudogene	1	0	1	0.0478	0.0147	0.0148
ENSG00000273570.1	AC007351.1	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273571.1	AC106873.2	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273573.1	Metazoa_SRP	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273576.1	AC009283.1	lncRNA	448	218	230	43.8049	13.4829	13.5691
ENSG00000273580.1	AC087072.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273582.1	AC009093.5	lncRNA	1	1	0	0.1757	0.0541	0.0544
ENSG00000273584.1	AC096708.3	lncRNA	5	2	3	0.5713	0.1758	0.1770
ENSG00000273586.2	OR10G1P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273587.1	SNORA78	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273589.1	AC008175.2	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273590.4	SMIM11B	protein_coding	2	1	1	0.0292	0.0090	0.0090
ENSG00000273591.1	7SK	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273593.1	MIR7160	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273595.1	AC092106.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273596.1	AC106873.3	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273597.1	AL355377.1	processed_pseudogene	1	0	1	0.0382	0.0117	0.0118
ENSG00000273598.1	AC211486.3	transcribed_unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273599.1	AL731571.1	lncRNA	27	32	45	0.3137	0.0966	0.0972
ENSG00000273600.1	AP001877.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273604.2	EPOP	protein_coding	184	89	95	3.5651	1.0973	1.1043
ENSG00000273606.1	MIR6776	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273609.1	AC005562.2	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273610.1	RN7SL386P	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273611.5	ZNHIT3	protein_coding	1676	1417	1408	15.8069	4.8653	4.8964
ENSG00000273612.1	AL137060.2	misc_RNA	0	1	1	0.0000	0.0000	0.0000
ENSG00000273613.1	MIR6511A4	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273614.1	CU633980.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273618.1	AL135999.2	lncRNA	1	4	1	0.0374	0.0115	0.0116
ENSG00000273619.1	AL121832.2	lncRNA	189	99	92	17.8439	5.4923	5.5274
ENSG00000273621.1	AC098588.1	misc_RNA	0	1	0	0.0000	0.0000	0.0000
ENSG00000273623.1	AC005045.1	misc_RNA	0	116	81	0.0000	0.0000	0.0000
ENSG00000273627.1	MIR4726	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273628.1	AL354798.1	unprocessed_pseudogene	1	4	2	0.1917	0.0590	0.0594
ENSG00000273629.1	U7	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273634.1	AC079395.2	processed_pseudogene	1	1	0	0.0856	0.0263	0.0265
ENSG00000273637.1	AL139260.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273639.6	AL512310.11	lncRNA	1	0	1	0.0992	0.0305	0.0307
ENSG00000273640.1	WBP1LP8	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273643.1	PPP1R26P2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273644.1	AC215522.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273648.1	MIR8065	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273650.1	AC100793.4	lncRNA	56	25	31	8.2326	2.5339	2.5501
ENSG00000273654.1	AC020904.2	transcribed_processed_pseudogene	61	33	28	2.2161	0.6821	0.6865
ENSG00000273657.1	MIR6792	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273658.1	AC023509.4	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273659.1	AC108125.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273664.1	AC010776.3	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273668.1	AL136317.1	transcribed_processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273669.1	AC015819.1	lncRNA	20	8	12	1.9025	0.5856	0.5893
ENSG00000273674.5	AC021752.1	lncRNA	4	1	3	0.0618	0.0190	0.0191
ENSG00000273675.1	AL118556.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273677.1	AL049692.1	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273679.1	AC100757.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273680.1	AC009318.2	lncRNA	29	22	25	2.8095	0.8647	0.8703
ENSG00000273682.1	AC109583.3	processed_pseudogene	4	3	1	1.9556	0.6019	0.6058
ENSG00000273687.1	AC004223.4	lncRNA	9	4	5	1.7097	0.5262	0.5296
ENSG00000273691.1	AC087284.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273692.1	LONRF2P5	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273693.1	CDRT15P10	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273694.1	U2	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273696.4	CT45A7	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000273698.1	MRPL57P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273700.1	MIR6760	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273701.1	AC109486.2	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273702.1	AC091271.1	lncRNA	310	166	144	16.8252	5.1787	5.2118
ENSG00000273703.2	H2BC14	protein_coding	4	1	3	0.5390	0.1659	0.1670
ENSG00000273704.1	AL596245.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273706.5	LHX1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000273709.1	U2	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273710.1	Metazoa_SRP	misc_RNA	1	1	0	0.2205	0.0679	0.0683
ENSG00000273711.2	AC005520.5	lncRNA	15	352	375	0.4427	0.1363	0.1371
ENSG00000273712.1	AL021997.1	processed_pseudogene	1	1	0	0.2327	0.0716	0.0721
ENSG00000273716.2	AC092670.1	processed_pseudogene	12	8	4	9.7027	2.9864	3.0055
ENSG00000273717.1	RN7SL343P	misc_RNA	1	0	1	0.2416	0.0744	0.0748
ENSG00000273719.1	AL359547.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273720.1	AC091812.2	processed_pseudogene	1	0	1	0.1638	0.0504	0.0507
ENSG00000273721.1	AC087385.3	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273723.1	SUGT1-DT	lncRNA	55	36	19	3.5576	1.0950	1.1020
ENSG00000273724.1	AC106782.4	unprocessed_pseudogene	13	6	7	2.4329	0.7488	0.7536
ENSG00000273725.1	Metazoa_SRP	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273727.1	U1	snRNA	2	1	1	0.7786	0.2397	0.2412
ENSG00000273729.1	AC007686.3	lncRNA	112	166	198	2.0257	0.6235	0.6275
ENSG00000273731.1	AC007967.4	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273732.1	VN1R74P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273733.1	AC011472.4	lncRNA	28	19	9	3.5965	1.1070	1.1141
ENSG00000273734.1	AC005258.1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000273736.1	AC244100.1	transcribed_unprocessed_pseudogene	1	0	1	0.1550	0.0477	0.0480
ENSG00000273742.1	MIR6075	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273744.1	U4	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273745.1	MIR6870	miRNA	2	0	2	2.1022	0.6471	0.6512
ENSG00000273746.1	AC234791.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273747.1	AC022558.3	lncRNA	19	85	86	1.7417	0.5361	0.5395
ENSG00000273749.5	CYFIP1	protein_coding	6962	4152	3951	42.1620	12.9772	13.0602
ENSG00000273750.1	AC091179.3	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273756.4	AC100756.2	transcribed_unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273758.1	MIR6790	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273759.1	AL117379.1	lncRNA	87	44	43	8.1047	2.4946	2.5105
ENSG00000273760.1	AC245041.1	lncRNA	59	33	26	4.5048	1.3866	1.3954
ENSG00000273762.1	VN1R76P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273763.2	AC007318.1	transcribed_processed_pseudogene	11	51	39	0.3266	0.1005	0.1012
ENSG00000273765.1	AC024257.4	lncRNA	9	4	5	1.2393	0.3815	0.3839
ENSG00000273767.1	AL731566.1	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273768.1	RNVU1-29	snRNA	3	1	2	1.1537	0.3551	0.3574
ENSG00000273769.5	LCA10	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273771.1	AC024337.2	lncRNA	18	8	10	0.4059	0.1249	0.1257
ENSG00000273773.1	AC244107.2	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273776.1	MIR6126	miRNA	0	137	143	0.0000	0.0000	0.0000
ENSG00000273777.5	CEACAM20	protein_coding	6	3	4	0.1726	0.0531	0.0534
ENSG00000273778.1	MIR6765	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273782.1	AC004510.1	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273783.1	AL136040.1	lncRNA	48	28	30	2.6790	0.8246	0.8298
ENSG00000273784.4	AL137058.2	lncRNA	1	1	0	0.0640	0.0197	0.0198
ENSG00000273786.1	AC020658.4	lncRNA	2	1	1	0.1844	0.0568	0.0571
ENSG00000273788.1	U3	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273791.1	AC007204.1	unprocessed_pseudogene	1	3	1	0.1136	0.0350	0.0352
ENSG00000273792.1	AC022898.2	lncRNA	7	3	4	0.3365	0.1036	0.1042
ENSG00000273796.1	BX322562.1	lncRNA	646	315	331	72.6230	22.3530	22.4958
ENSG00000273797.1	AL133445.2	lncRNA	1	0	1	0.1197	0.0368	0.0371
ENSG00000273800.1	AC119619.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273802.2	H2BC8	protein_coding	201	93	109	8.2637	2.5435	2.5598
ENSG00000273804.1	AC138932.3	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273805.1	AC083805.3	lncRNA	0	4	3	0.0000	0.0000	0.0000
ENSG00000273806.1	AL137847.3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273812.3	BX640514.2	lncRNA	3	3	0	0.0775	0.0238	0.0240
ENSG00000273813.1	AC123788.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273816.1	AC005695.3	lncRNA	4	2	2	1.0874	0.3347	0.3368
ENSG00000273818.1	RN7SL673P	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273819.1	ENPP7P7	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273820.2	USP27X	protein_coding	136	60	76	2.7893	0.8585	0.8640
ENSG00000273821.1	AL096828.3	lncRNA	24	14	10	3.2762	1.0084	1.0148
ENSG00000273824.1	AC008033.3	lncRNA	8	4	4	0.3586	0.1104	0.1111
ENSG00000273825.1	FP700111.2	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273828.2	AL133227.1	lncRNA	77	180	194	0.8703	0.2679	0.2696
ENSG00000273829.1	Metazoa_SRP	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273830.1	MIR7843	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273835.1	SNORD115-13	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273836.1	MIR6842	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273837.1	AC018755.4	lncRNA	13	5	8	1.8059	0.5558	0.5594
ENSG00000273838.2	AL096677.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273840.1	AF254983.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273841.5	TAF9	protein_coding	1550	797	756	39.8185	12.2559	12.3342
ENSG00000273844.1	AL139418.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273846.1	Metazoa_SRP	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273849.1	SDR42E1P4	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273851.1	AC027088.4	transcribed_processed_pseudogene	3	2	1	0.0972	0.0299	0.0301
ENSG00000273853.1	AC023158.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273855.1	AC020658.5	lncRNA	3	0	3	0.4281	0.1318	0.1326
ENSG00000273858.1	AC140113.4	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273860.1	AC024581.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273863.1	AC010678.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273866.1	Metazoa_SRP	misc_RNA	2	2	0	0.4966	0.1528	0.1538
ENSG00000273870.1	AL138721.1	processed_pseudogene	5	3	2	1.7617	0.5422	0.5457
ENSG00000273872.1	SLC25A15P4	unprocessed_pseudogene	14	7	7	3.0552	0.9404	0.9464
ENSG00000273874.1	MIR6859-2	miRNA	3	1	2	2.7824	0.8564	0.8619
ENSG00000273876.1	AC019176.2	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273877.4	AC236972.3	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273882.1	MIR8066	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273885.1	AP003499.2	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273886.1	Metazoa_SRP	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273888.1	FRMD6-AS1	lncRNA	92	45	47	2.6030	0.8012	0.8063
ENSG00000273890.1	AC034102.8	lncRNA	4	2	2	0.5212	0.1604	0.1615
ENSG00000273891.1	AL731566.2	lncRNA	32	135	137	1.0419	0.3207	0.3227
ENSG00000273893.1	AL133520.1	lncRNA	63	35	28	5.6761	1.7471	1.7582
ENSG00000273894.1	SLC20A1P2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273897.1	PMS2P8	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273898.1	MIR6798	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273899.5	NOL12	protein_coding	226	121	105	3.9736	1.2230	1.2309
ENSG00000273900.1	CR848007.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273901.1	AC012313.9	lncRNA	26	935	954	2.5904	0.7973	0.8024
ENSG00000273904.1	AC022023.1	ribozyme	0	0	0	0.0000	0.0000	0.0000
ENSG00000273906.1	AC011297.1	lncRNA	1	1	0	0.0299	0.0092	0.0093
ENSG00000273907.1	CA15P2	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273908.1	AL049692.2	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273912.1	MIR8068	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273913.1	Metazoa_SRP	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273919.1	AL450423.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273920.1	AC103858.2	lncRNA	8	2	6	0.9292	0.2860	0.2878
ENSG00000273923.1	AC104260.1	lncRNA	6	3	3	0.7020	0.2161	0.2175
ENSG00000273925.1	AC084757.4	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273927.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273932.1	MIR6877	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273933.1	AL513485.1	unprocessed_pseudogene	3	2	1	0.2239	0.0689	0.0694
ENSG00000273940.1	RN7SL722P	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273942.1	AC007351.2	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273945.1	MIR6853	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273946.1	RN7SL733P	misc_RNA	3	1	2	0.5751	0.1770	0.1781
ENSG00000273948.1	AC020558.3	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273950.1	Metazoa_SRP	misc_RNA	4	1	3	0.9778	0.3010	0.3029
ENSG00000273951.1	AL031667.3	lncRNA	12	9	3	1.1554	0.3556	0.3579
ENSG00000273956.1	AC005632.5	lncRNA	1	1	0	0.1463	0.0450	0.0453
ENSG00000273957.1	AC113385.2	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273958.1	AC009560.1	lncRNA	22	19	19	3.1970	0.9840	0.9903
ENSG00000273961.1	AC004080.7	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273962.1	IGKV2-40	IG_V_gene	1	1	0	0.1971	0.0607	0.0610
ENSG00000273963.1	ENPP7P14	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273964.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273965.1	AC243654.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273966.1	AC015978.1	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273971.1	AC009163.6	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273972.1	AC068722.2	lncRNA	3	2	1	0.3478	0.1071	0.1077
ENSG00000273973.1	AC025162.2	lncRNA	17	9	8	1.9145	0.5893	0.5931
ENSG00000273974.1	AC004386.2	misc_RNA	0	1	0	0.0000	0.0000	0.0000
ENSG00000273975.1	Metazoa_SRP	misc_RNA	1	0	1	0.1812	0.0558	0.0561
ENSG00000273976.2	GOLGA6L1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000273978.1	AC005066.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000273979.1	Metazoa_SRP	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273980.1	AL592071.1	lncRNA	7	2	5	1.0820	0.3330	0.3352
ENSG00000273981.1	RN7SL106P	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000273982.1	AC005746.3	lncRNA	3	1	2	0.4814	0.1482	0.1491
ENSG00000273983.1	H3C8	protein_coding	0	0	0	0.0000	0.0000	0.0000
