# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
ENSG00000252091.1	RNU6-1146P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252094.1	RNA5SP410	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252096.1	AL389886.1	snoRNA	6	1	5	3.0621	1.0938	1.5511
ENSG00000252097.1	RNU6-346P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252098.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252101.2	RNU6-758P	snRNA	1	1	0	0.7741	0.2765	0.3921
ENSG00000252103.1	RNU6-917P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252104.1	RNU6-191P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252105.1	RNU1-143P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252106.2	RNY3P15	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252107.1	RNA5SP220	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252108.1	RNU6-1232P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252112.1	SNORD63	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252113.2	RNU6-523P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252115.1	Y_RNA	misc_RNA	0	1	0	0.0000	0.0000	0.0000
ENSG00000252116.1	RNU4ATAC4P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252117.1	RNU6-1108P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252118.1	RNU6ATAC39P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252119.1	AP002956.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252121.1	RNU6-970P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252122.1	AC009163.2	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252125.1	RNU6-1299P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252126.2	RNU6-313P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252128.1	SNORD27	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252129.1	SNORA74	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252130.1	RNU6-1045P	snRNA	1	1	0	0.6439	0.2300	0.3262
ENSG00000252132.1	RNU6-795P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252133.1	SNORA70	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252135.1	RNU1-155P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252136.1	AC004069.3	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252137.1	RNU6-1338P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252138.1	AC005774.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252139.1	AC090227.1	scaRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252141.1	RNU6-65P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252143.1	AP000557.1	scaRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252145.1	RNU6-1225P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252147.1	RNY3P16	misc_RNA	5	1	4	3.4108	1.2184	1.7277
ENSG00000252148.1	RNU6-1206P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252149.1	RNA5SP315	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252151.1	RNU6-1265P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252153.1	MIR2278	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252155.1	RNU6-941P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252156.1	RNU6-155P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252157.1	RNU6-479P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252158.1	SNORA72	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252161.1	RNA5SP318	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252162.1	RNU6-830P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252163.1	RN7SKP31	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252164.1	RNA5SP282	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252166.1	RNU1-95P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252167.1	RNA5SP287	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252169.1	RNA5SP200	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252170.2	AL138745.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252171.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252172.1	RNU6-720P	snRNA	7	5	2	4.4656	1.5952	2.2621
ENSG00000252173.1	RNU6-109P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252174.1	RNU7-18P	snRNA	1	1	0	1.1113	0.3970	0.5629
ENSG00000252178.1	RNU7-69P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252179.1	RNA5SP255	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252182.1	RNA5SP413	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252183.1	RNU6-948P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252184.1	RNU2-10P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252185.1	RNU6-752P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252186.1	RNU6-781P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252188.1	AC013429.2	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252190.1	AL592064.1	scaRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252191.1	RNU6-751P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252192.1	AC127002.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252193.1	AL021395.2	scaRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252198.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252199.1	SNORA70	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252200.1	AC243964.2	snoRNA	2	2	0	1.8373	0.6563	0.9307
ENSG00000252202.1	Y_RNA	misc_RNA	1	1	0	0.7177	0.2564	0.3635
ENSG00000252204.1	AC023050.2	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252205.1	RNU6-764P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252206.1	RNU7-40P	snRNA	4	3	1	4.3061	1.5382	2.1813
ENSG00000252207.1	RNA5SP365	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252209.1	RNU1-48P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252210.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252211.1	RNA5SP473	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252212.1	RNU2-58P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252213.1	SNORA74D	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252214.1	RNU6-542P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252217.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252218.1	AL355802.2	scaRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252219.2	MIR892C	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252220.1	RNU6-977P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252222.1	RNU7-13P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252223.1	RNU6-1049P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252224.1	RNU4ATAC15P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252225.1	Y_RNA	misc_RNA	1	1	0	0.7571	0.2705	0.3835
ENSG00000252228.1	AL669914.1	snoRNA	1	1	0	0.4253	0.1519	0.2154
ENSG00000252230.1	AC020910.1	snoRNA	1	1	0	0.8011	0.2862	0.4058
ENSG00000252231.1	RNA5SP67	rRNA_pseudogene	1	1	0	0.5259	0.1879	0.2664
ENSG00000252233.1	RN7SKP253	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252236.1	AL135927.1	snoRNA	1	1	0	0.4886	0.1746	0.2475
ENSG00000252237.1	RNU4-54P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252238.1	AC092169.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252242.1	RNU7-115P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252243.1	RNU6-412P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252244.1	RNU7-3P	snRNA	1	1	0	1.1113	0.3970	0.5629
ENSG00000252246.1	RNA5SP92	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252247.2	RNU6-70P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252249.1	AL391336.2	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252250.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252252.1	RNU6-687P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252254.1	Y_RNA	misc_RNA	9	3	6	5.4874	1.9602	2.7797
ENSG00000252255.1	RNU2-35P	snRNA	1	1	0	0.4852	0.1733	0.2458
ENSG00000252257.1	RN7SKP265	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252258.1	SNORA70	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252259.1	RNA5SP49	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252260.1	RNA5SP461	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252261.1	RNA5SP262	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252262.1	RNA5SP61	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252263.1	RNU6-659P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252264.1	RNU7-153P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252266.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252267.1	RNA5SP495	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252268.1	RNA5SP417	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252269.1	RNU4ATAC12P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252271.1	RNU6-1110P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252272.1	RNA5SP470	rRNA_pseudogene	9	9	0	5.8498	2.0897	2.9632
ENSG00000252273.1	RNU6-426P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252274.1	AC080037.1	scaRNA	1	1	0	0.5029	0.1796	0.2547
ENSG00000252275.1	RNU7-192P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252277.1	SNORD116-30	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252279.1	RNU6-406P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252282.1	RNU6-1089P	snRNA	1	1	0	0.6625	0.2366	0.3356
ENSG00000252283.1	Vault	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252284.1	SNORA108	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252287.1	RNA5SP24	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252288.1	RNU6-966P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252289.1	RNA5SP519	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252290.1	AL442065.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252291.1	AC079173.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252292.1	RN7SKP238	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252294.1	RNU6-589P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252296.2	AL359641.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252297.1	RNU6-875P	snRNA	1	0	1	0.6500	0.2322	0.3292
ENSG00000252301.1	RNA5SP134	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252302.1	RNA5SP147	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252305.1	SNORA74	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252307.1	RNA5SP153	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252311.1	RNU1-103P	snRNA	1	1	0	0.5512	0.1969	0.2792
ENSG00000252312.1	RN7SKP21	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252313.1	RNA5SP281	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252315.1	RNA5SP520	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252316.1	RNY4	misc_RNA	1	1	0	0.7177	0.2564	0.3635
ENSG00000252317.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252319.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252320.1	RNU6-320P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252321.1	RN7SKP83	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252322.1	RN7SKP244	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252323.1	RNU6-184P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252325.1	RNU6-1038P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252326.1	SNORD116-25	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252328.1	Vault	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252329.1	AC013549.2	scaRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252332.1	RNU6-911P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252333.1	RNU6-964P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252334.1	RNU6-1337P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252335.1	RNU6-62P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252336.1	RNA5SP148	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252337.1	AC114940.2	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252338.1	RNU6-503P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252339.1	RNU6-1061P	snRNA	1	1	0	0.6959	0.2486	0.3525
ENSG00000252341.1	Y_RNA	misc_RNA	1	0	1	0.6379	0.2279	0.3232
ENSG00000252342.1	RNA5SP164	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252343.1	RNU2-34P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252346.1	RNA5SP121	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252347.1	RNU6-1046P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252348.1	RNU6-1256P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252349.1	AC005722.2	snoRNA	1	1	0	0.7571	0.2705	0.3835
ENSG00000252350.1	RPPH1-3P	ribozyme	0	0	0	0.0000	0.0000	0.0000
ENSG00000252351.1	RNU6ATAC12P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252352.1	AC115085.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252353.1	RNU7-25P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252355.1	RN7SKP287	misc_RNA	3	2	1	0.7770	0.2776	0.3936
ENSG00000252357.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252358.1	RN7SKP135	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252361.1	RNU6-118P	snRNA	6	1	5	4.0528	1.4477	2.0530
ENSG00000252362.1	RNU6-506P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252363.1	RNU7-43P	snRNA	1	0	1	1.0765	0.3846	0.5453
ENSG00000252364.1	RNA5SP360	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252366.1	RNA5SP367	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252367.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252368.1	RNA5SP43	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252369.1	RNU7-51P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252370.1	RNA5SP438	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252371.1	RNU6-725P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252373.1	RNU6-358P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252374.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252376.1	RNA5SP395	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252377.1	RNU6-504P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252383.1	RNU6-314P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252385.1	RNU6-68P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252386.1	RNU6-1018P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252390.1	RNU5F-4P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252391.1	RNU6-638P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252393.1	RNU6-1004P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252395.2	RNU6-1007P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252396.1	RN7SKP195	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252397.1	RNU5A-4P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252398.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252400.1	RNU6-1291P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252401.1	RNU4ATAC6P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252404.1	AL158048.1	scaRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252407.1	RNU7-183P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252408.1	AC005787.1	snoRNA	2	1	1	1.8876	0.6743	0.9562
ENSG00000252409.1	AC099537.1	scaRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252410.1	RNU5B-3P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252411.1	RNU6-1087P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252412.1	Y_RNA	misc_RNA	4	2	2	2.9010	1.0363	1.4695
ENSG00000252413.1	RNU7-121P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252414.1	RNU6-100P	snRNA	1	0	1	0.6500	0.2322	0.3292
ENSG00000252415.1	RNU6-1012P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252416.1	RNU6-885P	snRNA	0	1	2	0.0000	0.0000	0.0000
ENSG00000252417.1	RNU7-179P	snRNA	1	0	1	1.0132	0.3619	0.5132
ENSG00000252420.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252421.1	RNU6-1069P	snRNA	1	0	1	0.5180	0.1850	0.2624
ENSG00000252422.1	RNA5SP476	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252423.1	RNU6-229P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252424.1	RNA5SP384	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252425.1	AC100834.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252426.1	RNU1-107P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252427.1	AC115088.1	snoRNA	2	1	1	1.2759	0.4558	0.6463
ENSG00000252428.1	RNA5SP285	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252429.2	RNU7-29P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252431.1	RNU6-1247P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252433.1	AL133320.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252436.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252437.1	RNA5SP459	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252438.1	AL391314.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252441.1	AL589842.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252443.1	SNORA62	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252444.1	RNU6-344P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252446.1	RNU6-405P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252448.1	SNORA63	snoRNA	2	1	1	1.7012	0.6077	0.8617
ENSG00000252449.1	RNU6-139P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252450.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252451.1	RNA5SP168	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252452.1	RNU6-107P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252454.3	MIR2114	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252456.1	RNA5SP434	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252457.1	RNU7-65P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252458.1	AC134043.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252459.1	AC026765.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252460.1	RNU6-635P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252461.1	AC133550.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252462.1	RNU6-113P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252464.1	RN7SKP70	misc_RNA	11	8	3	2.7966	0.9990	1.4166
ENSG00000252466.1	MIR2115	miRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252467.1	RNU6-347P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252468.1	RNU2-57P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252469.1	RNU7-160P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252470.1	RNU6-551P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252472.1	RNU6-521P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252473.1	AC007684.1	snoRNA	2	0	2	1.0207	0.3646	0.5170
ENSG00000252474.1	RNU6-539P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252475.1	RNU6-1332P	snRNA	1	0	1	0.6625	0.2366	0.3356
ENSG00000252479.1	RNA5SP309	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252480.1	RNU6-719P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252481.1	SCARNA13	scaRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252482.1	RNU7-22P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252483.1	RNU6-1178P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252484.1	RN7SKP49	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252485.1	Vault	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252486.1	Y_RNA	misc_RNA	1	1	0	0.5889	0.2104	0.2983
ENSG00000252487.1	RNY4P20	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252489.1	RNU6-197P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252490.1	RN7SKP66	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252491.1	RNU1-142P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252494.1	RNU6-126P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252496.1	RNA5SP33	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252497.1	RPPH1-2P	ribozyme	0	0	0	0.0000	0.0000	0.0000
ENSG00000252498.1	RNU6-1016P	snRNA	1	0	1	0.7330	0.2618	0.3713
ENSG00000252499.1	RNU6-63P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252501.1	RNU4-77P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252503.1	RNU6-531P	snRNA	1	1	0	0.6625	0.2366	0.3356
ENSG00000252505.1	SNORA70	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252506.1	RNU6-180P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252507.1	RNU7-81P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252508.1	RNU4ATAC3P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252509.1	RNA5SP271	rRNA_pseudogene	1	0	1	0.7829	0.2797	0.3966
ENSG00000252510.1	RNA5SP55	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252512.1	RNA5SP206	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000252513.1	RNU1-128P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252514.1	RNU7-53P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252515.2	RNU6-1171P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252516.1	RNA5SP82	rRNA_pseudogene	4	3	1	2.9956	1.0701	1.5174
ENSG00000252517.1	AC006196.1	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252519.1	RNU6-783P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252521.1	RNU5D-2P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252523.1	RNU6-267P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252524.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252526.1	SNORA70	snoRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252530.1	RNU6-965P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252532.1	RNU7-193P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252533.1	RNU6-572P	snRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252534.1	Y_RNA	misc_RNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000252535.1	RNA5SP254	rRNA_pseudogene	0	0	0	0.0000	0.0000	0.0000
